row_id	module	suite	class	method	mutator	status	label	line	member_status	declarations	bodies_shown	paragraph_chars	swapped_mutator	word_real	word_swapped	identifiers_missing
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#107	ravina/ravina-kms/google	googleKms	software.sava.kms.google.GoogleKMSClientFactory	createService	RemoveConditionalMutator_EQUAL_IF	SURVIVED	setter-null-guard	107	RESOLVED	6	2	642	NullReturnValsMutator	true	true	RemoveConditionalMutator_EQUAL_IF Builder testParsePropertiesAbsentNameFieldsAreSkipped
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#111	ravina/ravina-kms/google	googleKms	software.sava.kms.google.GoogleKMSClientFactory	createService	RemoveConditionalMutator_EQUAL_IF	SURVIVED	setter-null-guard	111	RESOLVED	6	2	642	NullReturnValsMutator	true	true	RemoveConditionalMutator_EQUAL_IF Builder testParsePropertiesAbsentNameFieldsAreSkipped
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#115	ravina/ravina-kms/google	googleKms	software.sava.kms.google.GoogleKMSClientFactory	createService	RemoveConditionalMutator_EQUAL_IF	SURVIVED	setter-null-guard	115	RESOLVED	6	2	642	NullReturnValsMutator	true	true	RemoveConditionalMutator_EQUAL_IF Builder testParsePropertiesAbsentNameFieldsAreSkipped
ravina/ravina-kms/google#googleKms#GoogleKMSClientFactory.createService#RemoveConditionalMutator_EQUAL_IF#SURVIVED#99	ravina/ravina-kms/google	googleKms	software.sava.kms.google.GoogleKMSClientFactory	createService	RemoveConditionalMutator_EQUAL_IF	SURVIVED	setter-null-guard	99	RESOLVED	6	2	642	NullReturnValsMutator	true	true	RemoveConditionalMutator_EQUAL_IF Builder testParsePropertiesAbsentNameFieldsAreSkipped
ravina/ravina-kms/google#googleKms#GoogleKMSErrorTracker.logResponse#VoidMethodCallMutator#SURVIVED#38	ravina/ravina-kms/google	googleKms	software.sava.kms.google.GoogleKMSErrorTracker	logResponse	VoidMethodCallMutator	SURVIVED	log-removal	38	RESOLVED	1	1	150	MathMutator	true	false	
ravina/ravina-kms/http#httpKms#HttpKMSClient.<init>#NakedReceiverMutator#SURVIVED#48	ravina/ravina-kms/http	httpKms	software.sava.kms.http.HttpKMSClient	<init>	NakedReceiverMutator	SURVIVED	restating-default	48	RESOLVED	1	1	388	MathMutator	true	false	Builder
ravina/ravina-kms/http#httpKms#HttpKMSClient.sign#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#71	ravina/ravina-kms/http	httpKms	software.sava.kms.http.HttpKMSClient	sign	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	alloc-only-copy	71	RESOLVED	2	2	1361	NullReturnValsMutator	true	false	RemoveConditionalMutator_EQUAL_ELSE volatile EQUAL_ELSE _EQUAL_IF signWithOffsetPostsSubRange signWithTruncatedLengthPostsSubRange
ravina/ravina-kms/http#httpKms#HttpKMSClient.sign#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#71	ravina/ravina-kms/http	httpKms	software.sava.kms.http.HttpKMSClient	sign	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	alloc-only-copy	71	RESOLVED	2	2	1361	NullReturnValsMutator	true	false	RemoveConditionalMutator_EQUAL_ELSE volatile EQUAL_ELSE _EQUAL_IF signWithOffsetPostsSubRange signWithTruncatedLengthPostsSubRange
ravina/ravina-kms/http#httpKms#HttpKMSErrorTracker.logResponse#VoidMethodCallMutator#SURVIVED#38	ravina/ravina-kms/http	httpKms	software.sava.kms.http.HttpKMSErrorTracker	logResponse	VoidMethodCallMutator	SURVIVED	log-removal	38	RESOLVED	1	1	148	MathMutator	true	false	
ravina/ravina-solana#alt#ScoredTable.scoreTables#MathMutator#SURVIVED#38	ravina/ravina-solana	alt	software.sava.services.solana.alt.ScoredTable	scoreTables	MathMutator	SURVIVED	set-cover-invariant	38	RESOLVED	1	1	467	RemoveConditionalMutator_EQUAL_ELSE	false	true	alt ScoredTableMeta
ravina/ravina-solana#alt#ScoredTable.scoreTables#MathMutator#SURVIVED#61	ravina/ravina-solana	alt	software.sava.services.solana.alt.ScoredTable	scoreTables	MathMutator	SURVIVED	set-cover-invariant	61	RESOLVED	1	1	467	RemoveConditionalMutator_EQUAL_ELSE	false	true	alt ScoredTableMeta
ravina/ravina-solana#alt#ScoredTable.scoreTables#RemoveConditionalMutator_EQUAL_IF#SURVIVED#29	ravina/ravina-solana	alt	software.sava.services.solana.alt.ScoredTable	scoreTables	RemoveConditionalMutator_EQUAL_IF	SURVIVED	min-score-threshold	29	RESOLVED	1	1	240	NullReturnValsMutator	false	false	alt
ravina/ravina-solana#alt#ScoredTable.scoreTables#RemoveConditionalMutator_EQUAL_IF#SURVIVED#39	ravina/ravina-solana	alt	software.sava.services.solana.alt.ScoredTable	scoreTables	RemoveConditionalMutator_EQUAL_IF	SURVIVED	set-cover-invariant	39	RESOLVED	1	1	467	NullReturnValsMutator	true	false	alt ScoredTableMeta
ravina/ravina-solana#alt#ScoredTable.scoreTables#RemoveConditionalMutator_ORDER_ELSE#SURVIVED#58	ravina/ravina-solana	alt	software.sava.services.solana.alt.ScoredTable	scoreTables	RemoveConditionalMutator_ORDER_ELSE	SURVIVED	set-cover-invariant	58	RESOLVED	1	1	467	NullReturnValsMutator	true	false	alt ScoredTableMeta
ravina/ravina-solana#alt#ScoredTableMeta.scoreTables#MathMutator#SURVIVED#28	ravina/ravina-solana	alt	software.sava.services.solana.alt.ScoredTableMeta	scoreTables	MathMutator	SURVIVED	set-cover-invariant	28	RESOLVED	1	1	467	RemoveConditionalMutator_EQUAL_ELSE	false	true	alt ScoredTable selectedTables
ravina/ravina-solana#alt#ScoredTableMeta.scoreTables#MathMutator#SURVIVED#52	ravina/ravina-solana	alt	software.sava.services.solana.alt.ScoredTableMeta	scoreTables	MathMutator	SURVIVED	set-cover-invariant	52	RESOLVED	1	1	467	RemoveConditionalMutator_EQUAL_ELSE	false	true	alt ScoredTable selectedTables
ravina/ravina-solana#alt#ScoredTableMeta.scoreTables#RemoveConditionalMutator_EQUAL_IF#SURVIVED#29	ravina/ravina-solana	alt	software.sava.services.solana.alt.ScoredTableMeta	scoreTables	RemoveConditionalMutator_EQUAL_IF	SURVIVED	min-score-threshold	29	RESOLVED	1	1	240	NullReturnValsMutator	false	false	alt
ravina/ravina-solana#alt#ScoredTableMeta.scoreTables#RemoveConditionalMutator_ORDER_ELSE#SURVIVED#49	ravina/ravina-solana	alt	software.sava.services.solana.alt.ScoredTableMeta	scoreTables	RemoveConditionalMutator_ORDER_ELSE	SURVIVED	set-cover-invariant	49	RESOLVED	1	1	467	NullReturnValsMutator	true	false	alt ScoredTable selectedTables
ravina/ravina-solana#catchAll#BaseBatchInstructionService.batchProcess#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#141	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseBatchInstructionService	batchProcess	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	whole-collection-shortcut	141	RESOLVED	4	2	993	NullReturnValsMutator	false	false	catchAll getOrFetchTables ORDER_IF qualityGate
ravina/ravina-solana#catchAll#BaseBatchInstructionService.processBatch#VoidMethodCallMutator#SURVIVED#61	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseBatchInstructionService	processBatch	VoidMethodCallMutator	SURVIVED	log-removal	61	RESOLVED	1	1	427	MathMutator	true	false	INFO markOpen
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#RemoveConditionalMutator_EQUAL_IF#SURVIVED#266	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseInstructionService	processInstructions	RemoveConditionalMutator_EQUAL_IF	SURVIVED	same-record-branches	266	RESOLVED	3	2	310	NullReturnValsMutator	true	true	catchAll
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#176	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseInstructionService	processInstructions	VoidMethodCallMutator	SURVIVED	log-removal	176	RESOLVED	3	2	427	MathMutator	true	false	markOpen
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#213	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseInstructionService	processInstructions	VoidMethodCallMutator	SURVIVED	log-removal	213	RESOLVED	3	2	427	MathMutator	true	false	markOpen
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#253	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseInstructionService	processInstructions	VoidMethodCallMutator	SURVIVED	log-removal	253	RESOLVED	3	2	427	MathMutator	true	false	markOpen
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#267	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseInstructionService	processInstructions	VoidMethodCallMutator	SURVIVED	log-removal	267	RESOLVED	3	2	427	MathMutator	true	false	markOpen
ravina/ravina-solana#catchAll#BaseInstructionService.processInstructions#VoidMethodCallMutator#SURVIVED#285	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseInstructionService	processInstructions	VoidMethodCallMutator	SURVIVED	log-removal	285	RESOLVED	3	2	427	MathMutator	true	false	markOpen
ravina/ravina-solana#catchAll#BaseInstructionService.sendTransaction#VoidMethodCallMutator#SURVIVED#91	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseInstructionService	sendTransaction	VoidMethodCallMutator	SURVIVED	log-removal	91	RESOLVED	1	1	427	MathMutator	true	false	INFO markOpen
ravina/ravina-solana#catchAll#BaseTxMonitorService.completeFutures#ConditionalsBoundaryMutator#SURVIVED#215	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseTxMonitorService	completeFutures	ConditionalsBoundaryMutator	SURVIVED	running-minimum	215	RESOLVED	1	1	304	NullReturnValsMutator	false	false	catchAll processTransactions
ravina/ravina-solana#catchAll#BaseTxMonitorService.completeFutures#ConditionalsBoundaryMutator#SURVIVED#222	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseTxMonitorService	completeFutures	ConditionalsBoundaryMutator	SURVIVED	running-minimum	222	RESOLVED	1	1	304	NullReturnValsMutator	false	false	catchAll processTransactions
ravina/ravina-solana#catchAll#BaseTxMonitorService.completeFutures#VoidMethodCallMutator#SURVIVED#188	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseTxMonitorService	completeFutures	VoidMethodCallMutator	SURVIVED	log-removal	188	RESOLVED	1	1	427	MathMutator	true	false	markOpen
ravina/ravina-solana#catchAll#BaseTxMonitorService.completeFutures#VoidMethodCallMutator#SURVIVED#203	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseTxMonitorService	completeFutures	VoidMethodCallMutator	SURVIVED	log-removal	203	RESOLVED	1	1	427	MathMutator	true	false	markOpen
ravina/ravina-solana#catchAll#BaseTxMonitorService.run#VoidMethodCallMutator#SURVIVED#89	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.BaseTxMonitorService	run	VoidMethodCallMutator	SURVIVED	log-removal	89	RESOLVED	1	1	427	MathMutator	true	false	INFO markOpen
ravina/ravina-solana#catchAll#CachedAddressLookupTable.read#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#38	ravina/ravina-solana	catchAll	software.sava.services.solana.alt.CachedAddressLookupTable	read	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	else-direction-noop	38	RESOLVED	2	2	500	NullReturnValsMutator	true	false	catchAll checkCycle epochService
ravina/ravina-solana#catchAll#HeliusJsonRpcClient.getProgramAccounts#MathMutator#SURVIVED#133	ravina/ravina-solana	catchAll	software.sava.services.solana.helius.client.http.HeliusJsonRpcClient	getProgramAccounts	MathMutator	SURVIVED	capacity-hint	133	RESOLVED	1	1	241	RemoveConditionalMutator_EQUAL_ELSE	true	true	catchAll LookupTableCacheMap
ravina/ravina-solana#catchAll#LoadBalanceUtil.lambda$createRPCLoadBalancer$0#NakedReceiverMutator#SURVIVED#19	ravina/ravina-solana	catchAll	software.sava.services.solana.load_balance.LoadBalanceUtil	lambda$createRPCLoadBalancer$0	NakedReceiverMutator	SURVIVED	needs-live-response	19	RESOLVED	1	1	499	MathMutator	false	false	catchAll
ravina/ravina-solana#catchAll#LookupTableCacheMap.getOrFetchTables#ConditionalsBoundaryMutator#SURVIVED#196	ravina/ravina-solana	catchAll	software.sava.services.solana.alt.LookupTableCacheMap	getOrFetchTables	ConditionalsBoundaryMutator	SURVIVED	whole-collection-shortcut	196	RESOLVED	1	1	993	NullReturnValsMutator	false	false	catchAll ORDER_IF qualityGate
ravina/ravina-solana#catchAll#LookupTableCacheMap.getOrFetchTables#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#137	ravina/ravina-solana	catchAll	software.sava.services.solana.alt.LookupTableCacheMap	getOrFetchTables	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	capacity-hint	137	RESOLVED	1	1	241	NullReturnValsMutator	true	true	catchAll HeliusJsonRpcClient StringBuilder
ravina/ravina-solana#catchAll#PriorityFeeRequest.serializeParams#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#23	ravina/ravina-solana	catchAll	software.sava.services.solana.helius.client.http.request.PriorityFeeRequest	serializeParams	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	single-join-identity	23	RESOLVED	7	2	290	NullReturnValsMutator	true	true	catchAll _ELSE _IF
ravina/ravina-solana#catchAll#PriorityFeeRequest.serializeRecommendedParams#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#80	ravina/ravina-solana	catchAll	software.sava.services.solana.helius.client.http.request.PriorityFeeRequest	serializeRecommendedParams	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	single-join-identity	80	RESOLVED	3	2	290	NullReturnValsMutator	true	true	catchAll _ELSE _IF
ravina/ravina-solana#catchAll#TransactionProcessorRecord.lambda$transactionFactory$3#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#96	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.TransactionProcessorRecord	lambda$transactionFactory$3	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	else-direction-noop	96	RESOLVED	1	1	500	NullReturnValsMutator	true	false	catchAll checkCycle epochService
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.lambda$tryAwaitCommitmentViaWebSocket$0#VoidMethodCallMutator#NO_COVERAGE#265	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.TxCommitmentMonitorService	lambda$tryAwaitCommitmentViaWebSocket$0	VoidMethodCallMutator	NO_COVERAGE	ws-timeout-fallback	265	RESOLVED	2	2	795	MathMutator	true	false	catchAll NO_COVERAGE NanoClock
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.lambda$tryAwaitCommitmentViaWebSocket$1#VoidMethodCallMutator#SURVIVED#282	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.TxCommitmentMonitorService	lambda$tryAwaitCommitmentViaWebSocket$1	VoidMethodCallMutator	SURVIVED	ws-timeout-fallback	282	RESOLVED	2	2	795	MathMutator	true	false	catchAll NO_COVERAGE NanoClock
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.lambda$tryAwaitCommitmentViaWebSocket$2#VoidMethodCallMutator#SURVIVED#298	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.TxCommitmentMonitorService	lambda$tryAwaitCommitmentViaWebSocket$2	VoidMethodCallMutator	SURVIVED	ws-timeout-fallback	298	RESOLVED	2	2	795	MathMutator	true	false	catchAll NO_COVERAGE NanoClock
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.processTransactions#ConditionalsBoundaryMutator#SURVIVED#189	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.TxCommitmentMonitorService	processTransactions	ConditionalsBoundaryMutator	SURVIVED	running-minimum	189	RESOLVED	1	1	304	NullReturnValsMutator	false	false	catchAll
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.processTransactions#ConditionalsBoundaryMutator#SURVIVED#200	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.TxCommitmentMonitorService	processTransactions	ConditionalsBoundaryMutator	SURVIVED	running-minimum	200	RESOLVED	1	1	304	NullReturnValsMutator	false	false	catchAll
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.processTransactions#VoidMethodCallMutator#SURVIVED#175	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.TxCommitmentMonitorService	processTransactions	VoidMethodCallMutator	SURVIVED	log-removal	175	RESOLVED	1	1	427	MathMutator	true	false	markOpen
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.tryAwaitCommitmentViaWebSocket#NakedReceiverMutator#SURVIVED#263	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.TxCommitmentMonitorService	tryAwaitCommitmentViaWebSocket	NakedReceiverMutator	SURVIVED	ws-timeout-fallback	263	RESOLVED	2	2	795	MathMutator	true	false	catchAll NO_COVERAGE NanoClock
ravina/ravina-solana#catchAll#TxCommitmentMonitorService.tryAwaitCommitmentViaWebSocket#NakedReceiverMutator#SURVIVED#264	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.TxCommitmentMonitorService	tryAwaitCommitmentViaWebSocket	NakedReceiverMutator	SURVIVED	ws-timeout-fallback	264	RESOLVED	2	2	795	MathMutator	true	false	catchAll NO_COVERAGE NanoClock
ravina/ravina-solana#catchAll#TxExpirationMonitorService.processTransactions#ConditionalsBoundaryMutator#SURVIVED#68	ravina/ravina-solana	catchAll	software.sava.services.solana.transactions.TxExpirationMonitorService	processTransactions	ConditionalsBoundaryMutator	SURVIVED	running-minimum	68	RESOLVED	1	1	304	NullReturnValsMutator	false	false	catchAll
ravina/ravina-solana#catchAll#WebSocketManager.createManager#NakedReceiverMutator#SURVIVED#62	ravina/ravina-solana	catchAll	software.sava.services.solana.websocket.WebSocketManager	createManager	NakedReceiverMutator	SURVIVED	restating-default	62	RESOLVED	4	2	476	MathMutator	true	false	catchAll SolanaRpcWebsocketBuilder
ravina/ravina-solana#catchAll#WebSocketManagerImpl.accept#ConditionalsBoundaryMutator#SURVIVED#550	ravina/ravina-solana	catchAll	software.sava.services.solana.websocket.WebSocketManagerImpl	accept	ConditionalsBoundaryMutator	SURVIVED	ws-log-only	550	RESOLVED	3	2	600	NullReturnValsMutator	true	true	catchAll ORDER_IF connect connectionAttemptFailed
ravina/ravina-solana#catchAll#WebSocketManagerImpl.accept#ConditionalsBoundaryMutator#SURVIVED#559	ravina/ravina-solana	catchAll	software.sava.services.solana.websocket.WebSocketManagerImpl	accept	ConditionalsBoundaryMutator	SURVIVED	ws-log-only	559	RESOLVED	3	2	600	NullReturnValsMutator	true	true	catchAll ORDER_IF connect connectionAttemptFailed
ravina/ravina-solana#catchAll#WebSocketManagerImpl.accept#RemoveConditionalMutator_ORDER_IF#SURVIVED#550	ravina/ravina-solana	catchAll	software.sava.services.solana.websocket.WebSocketManagerImpl	accept	RemoveConditionalMutator_ORDER_IF	SURVIVED	ws-log-only	550	RESOLVED	3	2	600	NullReturnValsMutator	true	true	catchAll ORDER_IF connect connectionAttemptFailed
ravina/ravina-solana#catchAll#WebSocketManagerImpl.accept#RemoveConditionalMutator_ORDER_IF#SURVIVED#559	ravina/ravina-solana	catchAll	software.sava.services.solana.websocket.WebSocketManagerImpl	accept	RemoveConditionalMutator_ORDER_IF	SURVIVED	ws-log-only	559	RESOLVED	3	2	600	NullReturnValsMutator	true	true	catchAll ORDER_IF connect connectionAttemptFailed
